sample_index,timestamp_ms,ir,red
278,324,162665,85507
279,343,162697,85522
280,362,162729,85522
281,381,162761,85503
282,401,162764,85483
283,420,162732,85474
284,439,162798,85495
285,458,162852,85530
286,477,162784,85526
287,496,162683,85516
288,515,162640,85480
289,534,162672,85470
290,554,162666,85433
291,573,162568,85439
292,592,162436,85426
293,611,162290,85409
294,630,162167,85404
295,649,162079,85374
296,668,162093,85359
297,688,162165,85354
298,707,162185,85364
299,726,162192,85394
300,745,162214,85432
301,764,162286,85430
302,783,162362,85423
303,802,162395,85410
304,822,162444,85408
305,841,162487,85424
306,860,162555,85447
307,879,162616,85477
308,898,162625,85468
309,917,162640,85447
310,936,162618,85451
311,956,162602,85434
312,975,162603,85422
313,994,162640,85430
314,1013,162640,85479
315,1032,162617,85461
316,1051,162685,85483
317,1070,162792,85468
318,1090,162908,85465
319,1109,162966,85475
320,1128,163002,85495
321,1147,163094,85554
322,1166,163196,85565
323,1185,163214,85552
324,1204,163116,85522
325,1224,163036,85482
326,1243,163020,85502
327,1262,163164,85532
328,1281,163258,85574
329,1300,163265,85561
330,1319,163133,85542
331,1338,163043,85497
332,1357,163028,85462
333,1377,162971,85446
334,1396,162869,85443
335,1415,162777,85469
336,1434,162745,85452
337,1453,162761,85447
338,1472,162800,85429
339,1491,162746,85417
340,1511,162699,85386
341,1530,162678,85391
342,1549,162679,85425
343,1568,162729,85445
344,1587,162727,85443
345,1606,162727,85428
346,1625,162740,85406
347,1645,162776,85405
348,1664,162795,85410
349,1683,162786,85415
350,1702,162839,85472
351,1721,162893,85469
352,1740,162902,85433
353,1759,162854,85416
354,1779,162868,85401
355,1798,162879,85397
356,1817,162819,85391
357,1836,162733,85412
358,1855,162719,85409
359,1874,162759,85421
360,1893,162819,85395
361,1913,162864,85384
362,1932,162883,85388
363,1951,162935,85424
364,1970,162939,85460
365,1989,162901,85435
366,2008,162882,85452
367,2027,162971,85435
368,2047,163087,85432
369,2066,163097,85431
370,2085,163055,85415
371,2104,162989,85438
372,2123,162969,85445
373,2142,162911,85424
374,2161,162928,85396
375,2180,162901,85376
376,2200,162840,85356
377,2219,162739,85350
378,2238,162629,85353
379,2257,162575,85359
380,2276,162541,85343
381,2295,162505,85325
382,2314,162525,85325
383,2334,162537,85305
384,2353,162562,85318
385,2372,162543,85334
386,2391,162506,85362
387,2410,162477,85353
388,2429,162532,85354
389,2448,162626,85323
390,2468,162735,85352
391,2487,162771,85353
392,2506,162775,85355
393,2525,162741,85378
394,2544,162696,85358
395,2563,162639,85326
396,2582,162570,85308
397,2602,162524,85275
398,2621,162507,85289
399,2640,162514,85292
400,2659,162570,85339
401,2678,162581,85348
402,2697,162591,85322
403,2716,162596,85307
404,2736,162605,85306
405,2755,162637,85313
406,2774,162703,85315
407,2793,162742,85359
408,2812,162691,85345
409,2831,162664,85349
410,2850,162648,85324
411,2870,162702,85320
412,2889,162711,85303
413,2908,162757,85323
414,2927,162726,85338
415,2946,162679,85334
416,2965,162644,85342
417,2984,162626,85312
418,3004,162634,85296
419,3023,162563,85255
420,3042,162479,85259
421,3061,162417,85295
422,3080,162436,85308
423,3099,162403,85312
424,3118,162406,85276
425,3137,162395,85280
426,3157,162420,85279
427,3176,162512,85303
428,3195,162561,85335
429,3214,162563,85347
430,3233,162536,85340
431,3252,162572,85316
432,3271,162672,85330
433,3291,162761,85324
434,3310,162831,85349
435,3329,162814,85342
436,3348,162721,85331
437,3367,162594,85326
438,3386,162511,85304
439,3405,162486,85271
440,3425,162542,85268
441,3444,162567,85278
442,3463,162572,85288
443,3482,162628,85337
444,3501,162680,85335
445,3520,162701,85340
446,3539,162767,85314
447,3559,162844,85304
448,3578,162896,85317
449,3597,162943,85337
450,3616,163026,85383
451,3635,163113,85396
452,3654,163249,85426
453,3673,163316,85407
454,3693,163383,85377
455,3712,163289,85372
456,3731,163211,85361
457,3750,163093,85373
458,3769,163060,85366
459,3788,163058,85377
460,3807,163082,85351
461,3827,163122,85334
462,3846,163118,85327
463,3865,163132,85353
464,3884,163136,85373
465,3903,163098,85382
466,3922,163082,85377
467,3941,163085,85355
468,3960,163126,85358
469,3980,163139,85334
