sample_index,timestamp_ms,ir,red
279,341,163184,95687
280,361,163231,95684
281,381,163254,95678
282,399,163291,95690
283,418,163304,95721
284,437,163294,95719
285,456,163308,95732
286,475,163339,95696
287,494,163322,95665
288,514,163150,95608
289,533,162954,95568
290,552,162656,95521
291,571,162422,95497
292,590,162225,95436
293,609,162111,95417
294,628,162005,95334
295,648,161906,95312
296,668,161816,95274
297,686,161714,95253
298,705,161621,95259
299,724,161475,95227
300,743,161388,95206
301,762,161364,95146
302,782,161352,95140
303,801,161352,95121
304,820,161358,95137
305,839,161338,95160
306,858,161314,95160
307,877,161302,95166
308,896,161330,95167
309,915,161458,95170
310,935,161506,95174
311,954,161561,95202
312,973,161615,95222
313,992,161706,95283
314,1011,161781,95287
315,1030,161870,95299
316,1049,161959,95299
317,1069,162044,95315
318,1088,162096,95295
319,1107,162174,95317
320,1126,162199,95364
321,1145,162203,95385
322,1164,162262,95392
323,1184,162315,95367
324,1202,162370,95369
325,1222,162449,95381
326,1242,162495,95408
327,1260,162527,95416
328,1279,162550,95451
329,1298,162558,95426
330,1318,162524,95416
331,1336,162403,95351
332,1356,162169,95257
333,1375,161875,95205
334,1394,161616,95152
335,1413,161399,95132
336,1432,161187,95090
337,1451,161060,95069
338,1470,160959,95017
339,1489,160948,94996
340,1509,160909,94973
341,1528,160893,94984
342,1547,160870,95030
343,1566,160943,95068
344,1585,161052,95104
345,1604,161191,95128
346,1623,161367,95162
347,1644,161469,95152
348,1663,161528,95184
349,1681,161577,95202
350,1701,161625,95263
351,1720,161659,95269
352,1738,161722,95272
353,1757,161788,95264
354,1777,161901,95266
355,1796,161934,95282
356,1815,162017,95313
357,1834,162040,95370
358,1853,162088,95379
359,1872,162150,95397
360,1891,162224,95390
361,1910,162335,95411
362,1930,162405,95394
363,1949,162474,95418
364,1968,162514,95459
365,1987,162584,95516
366,2006,162615,95494
367,2026,162668,95498
368,2044,162735,95486
369,2064,162816,95479
370,2084,162850,95516
371,2102,162864,95523
372,2121,162931,95570
373,2140,162954,95573
374,2159,162987,95571
375,2178,162909,95531
376,2198,162769,95473
377,2217,162550,95404
378,2236,162317,95357
379,2255,162099,95345
380,2274,161945,95312
381,2293,161846,95292
382,2313,161793,95258
383,2331,161769,95228
384,2352,161712,95171
385,2370,161650,95186
386,2390,161609,95190
387,2409,161573,95216
388,2428,161551,95217
389,2447,161616,95201
390,2465,161682,95218
391,2485,161737,95211
392,2505,161791,95229
393,2523,161795,95232
394,2543,161811,95247
395,2561,161826,95265
396,2580,161858,95247
397,2600,161914,95252
398,2619,161974,95238
399,2638,162012,95255
400,2658,162052,95271
401,2677,162052,95314
402,2695,162123,95317
403,2714,162187,95333
404,2734,162236,95321
405,2752,162354,95316
406,2772,162388,95320
407,2792,162468,95350
408,2810,162487,95387
409,2830,162557,95412
410,2848,162574,95420
411,2868,162647,95431
412,2886,162732,95436
413,2906,162789,95437
414,2926,162844,95447
415,2944,162880,95459
416,2964,162889,95512
417,2982,162902,95499
418,3002,162919,95489
419,3021,162858,95439
420,3041,162694,95364
421,3060,162459,95301
422,3078,162263,95283
423,3098,162044,95256
424,3116,161890,95255
425,3135,161821,95234
426,3154,161786,95178
427,3173,161756,95157
428,3194,161708,95122
429,3212,161671,95127
430,3231,161622,95144
431,3250,161615,95163
432,3269,161610,95153
433,3288,161643,95143
434,3307,161668,95125
435,3327,161680,95122
436,3347,161722,95138
437,3366,161722,95128
438,3385,161710,95189
439,3403,161746,95177
440,3422,161787,95199
441,3441,161813,95186
442,3461,161901,95170
443,3481,161920,95183
444,3500,161968,95184
445,3519,161991,95211
446,3538,162005,95243
447,3556,162044,95247
448,3576,162099,95235
449,3595,162195,95248
450,3615,162258,95260
451,3634,162307,95274
452,3653,162315,95270
453,3672,162348,95295
454,3691,162330,95302
455,3710,162411,95311
456,3728,162473,95315
457,3748,162563,95318
458,3768,162608,95321
459,3786,162654,95340
460,3806,162661,95368
461,3825,162563,95330
462,3844,162389,95278
463,3863,162161,95214
464,3882,161995,95151
465,3902,161791,95087
466,3920,161639,95064
467,3940,161503,95039
468,3959,161409,95055
469,3978,161318,95036
470,3997,161298,95024
471,4016,161270,94981
472,4036,161230,94960
473,4055,161226,94971
474,4073,161211,94976
475,4093,161232,95010
476,4112,161243,95022
477,4131,161310,95027
478,4150,161328,95023
479,4169,161387,94997
480,4189,161409,95008
481,4208,161423,95019
482,4227,161427,95054
483,4246,161448,95068
484,4265,161474,95082
485,4283,161532,95058
486,4302,161611,95055
487,4322,161654,95040
488,4342,161703,95068
