sample_index,timestamp_ms,ir,red
955,13267,162434,84408
956,13287,162472,84403
957,13306,162507,84408
958,13325,162534,84426
959,13344,162547,84459
960,13363,162548,84455
961,13382,162563,84471
962,13401,162570,84432
963,13421,162601,84428
964,13440,162596,84421
965,13459,162573,84442
966,13478,162523,84449
967,13497,162441,84438
968,13516,162362,84422
969,13535,162281,84386
970,13554,162284,84335
971,13574,162177,84326
972,13593,162162,84344
973,13612,162123,84340
974,13631,162157,84369
975,13650,162147,84353
976,13669,162151,84341
977,13688,162221,84340
978,13708,162202,84319
979,13727,162189,84318
980,13746,162169,84332
981,13765,162153,84342
982,13784,162123,84340
983,13803,162143,84318
984,13822,162174,84306
985,13842,162204,84290
986,13861,162179,84300
987,13880,162165,84282
988,13899,162084,84310
989,13918,161980,84295
990,13937,161904,84249
991,13956,161801,84222
992,13976,161769,84185
993,13995,161710,84171
994,14014,161700,84192
995,14033,161650,84218
996,14052,161623,84205
997,14071,161624,84211
998,14090,161622,84166
999,14109,161672,84157
1000,14129,161667,84136
1001,14148,161670,84166
1002,14167,161645,84189
1003,14186,161638,84198
1004,14205,161628,84203
1005,14224,161666,84205
1006,14243,161715,84169
1007,14263,161695,84156
1008,14282,161674,84172
1009,14301,161603,84166
1010,14320,161505,84181
1011,14339,161379,84137
1012,14358,161333,84117
1013,14377,161283,84100
1014,14397,161279,84087
1015,14416,161248,84103
1016,14435,161226,84118
1017,14454,161235,84144
1018,14473,161247,84149
1019,14492,161303,84157
1020,14511,161337,84162
1021,14531,161429,84146
1022,14550,161488,84156
1023,14569,161501,84184
1024,14588,161527,84228
1025,14607,161513,84219
1026,14626,161547,84226
1027,14645,161603,84211
1028,14665,161684,84220
1029,14684,161732,84216
1030,14703,161744,84233
1031,14722,161667,84248
1032,14741,161538,84226
1033,14760,161457,84207
1034,14779,161402,84175
1035,14799,161408,84168
1036,14818,161395,84157
1037,14837,161383,84159
1038,14856,161377,84194
1039,14875,161401,84228
1040,14894,161443,84241
1041,14913,161506,84228
1042,14932,161607,84232
1043,14952,161659,84216
1044,14971,161646,84236
1045,14990,161650,84249
1046,15009,161628,84274
1047,15028,161638,84258
1048,15047,161679,84266
1049,15066,161758,84267
1050,15086,161760,84263
1051,15105,161758,84260
1052,15124,161719,84267
1053,15143,161637,84262
1054,15162,161527,84253
1055,15181,161460,84245
1056,15200,161436,84204
1057,15220,161417,84185
1058,15239,161408,84202
1059,15258,161393,84205
1060,15277,161385,84245
1061,15296,161408,84249
1062,15315,161476,84256
1063,15334,161545,84259
1064,15354,161598,84245
1065,15373,161613,84238
1066,15392,161609,84244
1067,15411,161612,84274
1068,15430,161598,84284
1069,15449,161602,84294
1070,15468,161625,84258
1071,15488,161652,84248
1072,15507,161629,84230
1073,15526,161611,84239
1074,15545,161507,84256
1075,15564,161375,84225
1076,15583,161229,84182
1077,15602,161091,84126
1078,15621,161035,84097
1079,15641,160946,84081
1080,15660,160884,84097
1081,15679,160824,84118
1082,15698,160806,84115
1083,15717,160833,84121
1084,15736,160857,84114
1085,15755,160890,84100
1086,15775,160936,84092
1087,15794,160941,84108
1088,15813,160915,84115
1089,15832,160936,84137
1090,15851,160902,84143
1091,15870,160932,84116
1092,15889,160951,84120
1093,15909,160998,84125
1094,15928,161014,84118
1095,15947,161035,84128
1096,15966,160977,84163
1097,15985,160878,84136
1098,16004,160758,84103
1099,16023,160689,84070
1100,16043,160680,84081
1101,16062,160620,84053
1102,16081,160635,84061
1103,16100,160645,84107
1104,16119,160667,84131
1105,16138,160699,84144
1106,16157,160754,84124
1107,16176,160857,84126
1108,16196,160899,84115
1109,16215,160964,84155
1110,16234,161002,84170
1111,16253,161038,84207
1112,16272,161037,84203
1113,16291,161063,84200
1114,16310,161126,84191
1115,16330,161179,84197
1116,16349,161205,84193
1117,16368,161183,84207
1118,16387,161113,84223
1119,16406,161028,84202
1120,16425,160930,84196
1121,16444,160853,84141
1122,16464,160800,84112
1123,16483,160762,84105
1124,16502,160755,84113
1125,16521,160773,84156
1126,16540,160809,84164
1127,16559,160827,84186
1128,16578,160870,84152
1129,16597,160927,84159
1130,16617,160967,84152
1131,16636,160995,84162
1132,16655,161011,84189
1133,16674,161028,84221
1134,16693,160992,84205
1135,16712,161029,84196
1136,16731,161048,84187
1137,16751,161104,84202
1138,16770,161125,84172
1139,16789,161108,84181
1140,16808,161031,84222
1141,16827,160908,84186
1142,16846,160808,84163
1143,16865,160716,84145
1144,16885,160723,84139
1145,16904,160704,84107
1146,16923,160687,84116
1147,16942,160664,84137
1148,16961,160649,84152
1149,16980,160660,84152
1150,16999,160692,84144
1151,17018,160749,84143
1152,17038,160767,84113
1153,17057,160804,84153
1154,17076,160798,84157
1155,17095,160813,84180
1156,17114,160824,84185
1157,17133,160853,84199
1158,17152,160878,84180
1159,17172,160957,84161
1160,17191,160976,84173
1161,17210,160998,84198
1162,17229,160920,84213
1163,17248,160821,84189
1164,17267,160737,84157
1165,17286,160629,84151
1166,17306,160637,84124
1167,17325,160643,84120
1168,17344,160641,84140
1169,17363,160678,84182
1170,17382,160701,84200
1171,17401,160789,84216
1172,17420,160842,84219
1173,17439,160935,84211
1174,17459,161009,84210
1175,17478,160999,84222
1176,17497,161021,84235
1177,17516,161044,84281
1178,17535,161073,84271
1179,17554,161133,84279
1180,17573,161168,84284
1181,17593,161255,84282
1182,17612,161233,84268
1183,17631,161235,84279
1184,17650,161196,84288
1185,17669,161086,84277
1186,17688,160966,84250
1187,17707,160909,84223
1188,17727,160904,84223
1189,17746,160898,84196
1190,17765,160894,84214
1191,17784,160921,84250
1192,17803,160941,84263
1193,17822,160974,84270
1194,17841,161049,84273
1195,17860,161157,84274
1196,17880,161202,84261
1197,17899,161227,84275
1198,17918,161218,84302
1199,17937,161235,84316
1200,17956,161241,84327
1201,17975,161261,84326
1202,17994,161329,84322
1203,18014,161401,84305
1204,18033,161435,84309
1205,18052,161420,84313
1206,18071,161343,84327
1207,18090,161222,84316
1208,18109,161118,84300
1209,18128,161061,84265
1210,18148,161029,84226
1211,18167,160963,84192
1212,18186,160920,84220
1213,18205,160893,84247
1214,18224,160897,84260
1215,18243,160906,84249
1216,18262,160949,84238
1217,18281,160989,84238
1218,18301,161007,84231
